ID,math9,math9_score,math10,math10_score,eng9,eng9_score,eng10,eng10_score,hist9,hist9_score,bio9,bio_score,phys10,phys10_score,chem11,chem11_score
4240717,Algebra 1,62.805000305175781,Geometry,81.919998168945313,English 1 Hon,85.884998321533203,English 2 Hon,78.454998016357422,World Affairs,95,Biology 1 Hon,80.615001678466797,Physics 1,86,Chemistry 1,
4240717,Algebra 1,62.805000305175781,Geometry,81.919998168945313,English 1 Hon,85.884998321533203,English 2 Hon,78.454998016357422,World Affairs,95,Biology 1 Hon,80.615001678466797,Physics 1 Hon,56.939998626708984,Chemistry 1,
4240720,Algebra 1,63.855001449584961,Geometry,70.740001678466797,English 1,75.319999694824219,English 2,71.275001525878906,World Affairs,68.794998168945313,Biology 1,69.389999389648438,Physics 1,74.189998626708984,Chemistry 1,69.074996948242188
4240721,Algebra 1,94.465000152587891,Geometry Hon,93.959999084472656,English 1,95.354999542236328,English 2,92.155002593994141,World Affairs,91.25,Biology 1,98.564998626708984,Physics 1,99.05999755859375,Chemistry 1 Hon,85.369998931884766
4240727,Algebra 1,62.184999465942383,Geometry,74.165000915527344,English 1,80.810001373291016,English 2,77.819999694824219,World Affairs,76.985000610351563,Biology 1,64.165000915527344,Physics 1,80.899997711181641,Chemistry 1,65.540000915527344
4240729,Algebra 1,95.290000915527344,Geometry,90.904998779296875,English 1,101.06000137329102,English 2,92.575000762939453,World Affairs,93.334999084472656,Biology 1,94.490001678466797,Physics 1,96.275001525878906,Chemistry 1,95.375
4240735,Algebra 1,93.740001678466797,Geometry,89.944999694824219,English 1,99.869998931884766,English 2,95.900001525878906,World Affairs,93.745002746582031,Biology 1,100.86499786376953,Physics 1,91.014999389648438,Chemistry 1,68.560001373291016
4240736,Algebra 1,53.715000152587891,,,English 1,71.865001678466797,English 2,29.889999707539875,World Affairs,45.204999923706055,Biology 1,51.405000686645508,,,,
4240738,Algebra 1,80.869998931884766,Geometry,84.575000762939453,English 1,102.33500289916992,English 2 Hon,93.75,World Affairs,84.825000762939453,Biology 1,92.034999847412109,Physics 1,84.689998626708984,Chemistry 1,84.025001525878906
4240739,Algebra 1,84.784999847412109,Geometry,78.830001831054688,English 1,96.205001831054688,English 2,100.26499938964844,World Affairs,89.514999389648438,Biology 1,90.529998779296875,Physics 1,84.654998779296875,Chemistry 1,72.595001220703125
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 1,65,AP Human Geography,25.309999465942383,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 1,65,AP Human Geography,25.309999465942383,Biology 1 Hon,46.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 1,65,World Affairs,33.180000305175781,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 1,65,World Affairs,33.180000305175781,Biology 1 Hon,46.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 2,65,AP Human Geography,25.309999465942383,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 2,65,AP Human Geography,25.309999465942383,Biology 1 Hon,46.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 2,65,World Affairs,33.180000305175781,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1,0.14000000059604645,English 2,65,World Affairs,33.180000305175781,Biology 1 Hon,46.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 1,65,AP Human Geography,25.309999465942383,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 1,65,AP Human Geography,25.309999465942383,Biology 1 Hon,46.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 1,65,World Affairs,33.180000305175781,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 1,65,World Affairs,33.180000305175781,Biology 1 Hon,46.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 2,65,AP Human Geography,25.309999465942383,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 2,65,AP Human Geography,25.309999465942383,Biology 1 Hon,46.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 2,65,World Affairs,33.180000305175781,Biology 1,5.25,,,,
4240740,Algebra 1,31.154999256134033,,,English 1 Hon,19.979999542236328,English 2,65,World Affairs,33.180000305175781,Biology 1 Hon,46.25,,,,
4240741,Algebra 1,63.009998321533203,Geometry,78.549999237060547,English 1 Hon,71.900001525878906,English 2 Hon,63.810001373291016,World Affairs,74.080001831054688,Biology 1 Hon,72.090000152587891,Physics 1,83.095001220703125,Chemistry 1,60.040000915527344
4240742,Algebra 1,90.510002136230469,Geometry,81.924999237060547,English 1,93.735000610351563,English 2,65.899999618530273,World Affairs,79.350002288818359,Biology 1,83.055000305175781,Physics 1,84.099998474121094,,
4240743,Algebra 1,68.420001983642578,,,English 1,72.260002136230469,English 2,73.290000915527344,World Affairs,37.559999942779541,Biology 1,48.055000305175781,,,,
4240745,Algebra 1,73.904998779296875,Geometry,65.48499870300293,English 1,79.284999847412109,English 2,64.834999084472656,World Affairs,56.554998397827148,Biology 1,64.240001678466797,Physics 1,76.604999542236328,,
4240746,Algebra 1,77.230003356933594,Geometry,83.689998626708984,English 1 Hon,92.740001678466797,English 2,82.825000762939453,AP Human Geography,54.400001525878906,Biology 1,89.590000152587891,Physics 1,77.575000762939453,,
4240746,Algebra 1,77.230003356933594,Geometry,83.689998626708984,English 1 Hon,92.740001678466797,English 2,82.825000762939453,World Affairs,70.099998474121094,Biology 1,89.590000152587891,Physics 1,77.575000762939453,,
4240748,Algebra 1,68.220001220703125,Geography,57.5,English 1,59.799999237060547,English 1,50,,,Biology,65,,,,
4240748,Algebra 1,68.220001220703125,Geography,57.5,English 1,59.799999237060547,English 1,50,,,Biology 1,100,,,,
4240748,Algebra 1,68.220001220703125,Geography,57.5,English 1,59.799999237060547,English 2,50,,,Biology,65,,,,
4240748,Algebra 1,68.220001220703125,Geography,57.5,English 1,59.799999237060547,English 2,50,,,Biology 1,100,,,,
4240748,Algebra 1,68.220001220703125,Geometry,50,English 1,59.799999237060547,English 1,50,,,Biology,65,,,,
4240748,Algebra 1,68.220001220703125,Geometry,50,English 1,59.799999237060547,English 1,50,,,Biology 1,100,,,,
4240748,Algebra 1,68.220001220703125,Geometry,50,English 1,59.799999237060547,English 2,50,,,Biology,65,,,,
4240748,Algebra 1,68.220001220703125,Geometry,50,English 1,59.799999237060547,English 2,50,,,Biology 1,100,,,,
4240750,Algebra 1,89.700000762939453,Geometry,88.134998321533203,English 1,95.920001983642578,English 2,91.669998168945313,World Affairs,90.380001068115234,Biology 1,95.294998168945313,Physics 1,92.174999237060547,Chemistry 1,87.514999389648438
4240751,Algebra 1,83.400001525878906,Geometry,90.854999542236328,English 1 Hon,89.864997863769531,English 2 Hon,93.590000152587891,World Affairs,78.884998321533203,Biology 1 Hon,87.990001678466797,Physics 1 Hon,70.669998168945313,Chemistry 1,90.090000152587891
4240752,Algebra 1,82.799999237060547,Geometry (2 hr),86.729999542236328,English 1,87.510002136230469,English 2,89.630001068115234,World Affairs,80.229999542236328,Biology 1,81.784999847412109,Physics 1,83.530002593994141,Chemistry 1,78.930000305175781
4240755,Algebra 1,83.129997253417969,Geometry,86.744998931884766,English 1,93.680000305175781,English 2,91.369998931884766,World Affairs,89.319999694824219,Biology 1,88.840000152587891,Physics 1,93.114997863769531,Chemistry 1,78.959999084472656
4240757,Algebra 1,43.605000078678131,Geometry,60.703333536783852,English 1,32.952499985694885,English 2,54.796667734781899,World Affairs,43.676666736602783,Biology 1,49.362500190734863,Physics 1,82.435001373291016,,
4240759,Algebra 1,85.329998016357422,Geometry,79.709999084472656,English 1,88.020000457763672,English 2,95.025001525878906,World Affairs,92.074996948242188,Biology 1,87.895000457763672,Physics 1,90.159999847412109,,
4240760,Algebra 1,83.734996795654297,Geometry,80.554996490478516,English 1,86.340000152587891,English 2,82.920001983642578,World Affairs,85.430000305175781,Biology 1,79.514999389648438,Physics 1,81.715000152587891,Chemistry 1,67.860000610351563
4240761,Algebra 1,78.735000610351563,Geometry,62.614999771118164,English 1,83.939998626708984,English 2,77.865001678466797,World Affairs,93.659999847412109,Biology 1,83.715000152587891,Physics 1,68.459999084472656,,
4240762,Algebra 1,79.775001525878906,Geometry (2 hr),90.930000305175781,English 1,98.659999847412109,English 2,86.025001525878906,World Affairs,80.675003051757813,Biology 1,86.305000305175781,Physics 1,84.225002288818359,Chemistry 1,71.685001373291016
4240763,Algebra 1,42.25,,,English 1,32.255001068115234,English 1,65,World Affairs,15.830000400543213,Biology 1,33.129998326301575,,,,
4240765,Algebra 1,53.395000457763672,Geometry,84.510002136230469,English 1,62.19999885559082,English 2,42.689999103546143,World Affairs,85.145000457763672,Biology 1,59.854999542236328,Physics 1,73.975002288818359,Chemistry 1,62.594999313354492
4240767,Algebra 1,67.649999618530273,Geometry,85.325000762939453,English 1 Hon,64.614999771118164,English 2 Hon,79.235000610351563,AP Human Geography,66.549999237060547,Biology 1 Hon,71.700000762939453,Physics 1 Hon,68.19999885559082,,
4240769,Algebra 1,86.435001373291016,Geometry (2 hr),84.610000610351563,English 1,98.674999237060547,English 2,84.270000457763672,World Affairs,81.949996948242188,Biology 1,88.720001220703125,Physics 1,80.840000152587891,,
4240770,Algebra 1,76.270000457763672,Geometry (2 hr),92.655002593994141,English 1,85.794998168945313,English 2,76.645000457763672,World Affairs,78.635002136230469,Biology 1,80.175003051757813,Physics 1,85.444999694824219,,
4240771,Algebra 1,60.180000305175781,Geometry,49.655000686645508,English 1,89.140003204345703,English 2,75.549999237060547,World Affairs,80.205001831054688,Biology 1,79.079998016357422,Physics 1,56.095001220703125,,
4240772,Algebra 1,71.165000915527344,Geometry (2 hr),76.454998016357422,English 1,77.979999542236328,English 2,76.529998779296875,World Affairs,84.645000457763672,Biology 1,76.31500244140625,Physics 1,86.200000762939453,Chemistry 1,70.830001831054688
4240774,Algebra 1,56.509998321533203,Geometry,62.914999008178711,English 1,89.779998779296875,English 2,58.040000915527344,World Affairs,69.025001525878906,Biology 1,66.89000129699707,Physics 1,66.955001831054688,Chemistry 1,61.200000762939453
4240776,Algebra 1,68.055002212524414,Geometry,72.665000915527344,English 1 Hon,77.654998779296875,English 2 Hon,58.299999237060547,World Affairs,79.650001525878906,Biology 1,76.69000244140625,Physics 1,72.014999389648438,Chemistry 1,86.875
4240777,Algebra 1,65.375,Geometry,93.610000610351563,English 1,81.725002288818359,English 2,75.620002746582031,World Affairs,76.935001373291016,Biology 1,85.284999847412109,Physics 1,73.700000762939453,,
4240780,Algebra 1,53.010000228881836,Geometry,78.409999847412109,English 1,83.649997711181641,English 2,76.969999313354492,World Affairs,74.810001373291016,Biology 1,81.919998168945313,Physics 1,73.285003662109375,,
4240781,Algebra 1,66.970001220703125,Geom,85,English 1,73.550003051757813,English II,85,World Affairs,72.430000305175781,Biology ,95,,,,
4240781,Algebra 1,66.970001220703125,Geom,85,English 1,73.550003051757813,English II,85,World Affairs,72.430000305175781,Biology 1,42.419998168945313,,,,
4240781,Algebra 1,66.970001220703125,Geometry,95,English 1,73.550003051757813,English II,85,World Affairs,72.430000305175781,Biology ,95,,,,
4240781,Algebra 1,66.970001220703125,Geometry,95,English 1,73.550003051757813,English II,85,World Affairs,72.430000305175781,Biology 1,42.419998168945313,,,,
4240782,Algebra 1,75.244998931884766,Geometry,72.575000762939453,English 1,95.115001678466797,English 2,88.465000152587891,World Affairs,79.93499755859375,Biology 1,89.775001525878906,Physics 1,74.889999389648438,,
4240783,Algebra 1,86.705001831054688,Geometry,70.669998168945313,English 1,93.524997711181641,English 2,90.805000305175781,World Affairs,84.310001373291016,Biology 1,87.779998779296875,Physics 1,77.725002288818359,,
4240783,Algebra 1,86.705001831054688,Geometry (2 hr),83.519996643066406,English 1,93.524997711181641,English 2,90.805000305175781,World Affairs,84.310001373291016,Biology 1,87.779998779296875,Physics 1,77.725002288818359,,
4240784,Algebra 1,82.255001068115234,Geometry,78.270000457763672,English 1,89.530002593994141,English 2,93.340000152587891,World Affairs,90.220001220703125,Biology 1,86.364997863769531,Physics 1,91.709999084472656,,
4240785,Algebra 1,69.904998779296875,Geometry,87.834999084472656,English 1,89.099998474121094,English 2,92.675003051757813,World Affairs,95.720001220703125,Biology 1,85.365001678466797,Physics 1,89.024997711181641,,
4240793,Algebra 1,71.669998168945313,Geometry,88.724998474121094,English 1,90.774997711181641,English 2,92.905002593994141,World Affairs,83.509998321533203,Biology 1,83.965000152587891,Physics 1,83.994998931884766,Chemistry 1,68.430000305175781
4240794,Algebra 1,62.894998550415039,Geometry,59.235002517700195,English 1,76.129997253417969,English 2,64.375,World Affairs,69.099998474121094,Biology 1,76.849998474121094,Physics 1,12.364999771118164,,
4240795,Algebra 1,95.600002288818359,Geometry,89.495002746582031,English 1,91.475002288818359,English 2,81.154998779296875,World Affairs,86,Biology 1,92.150001525878906,Physics 1,90.725002288818359,Chemistry 1,79.044998168945313
4240796,Algebra 1,87.924999237060547,Geometry,79.185001373291016,English 1 Hon,91.545001983642578,English 2 Hon,94.034999847412109,World Affairs,89.389999389648438,Biology 1,96.364997863769531,Physics 1,91.884998321533203,,
4240800,Algebra 1,87.454998016357422,Geometry,83.80999755859375,English 1,84.200000762939453,English 2,93.040000915527344,World Affairs,81.615001678466797,Biology 1,89.819999694824219,Physics 1,79.325000762939453,Chemistry 1,66.23499870300293
4240800,Algebra 1,87.454998016357422,Geometry (2 hr),82.160003662109375,English 1,84.200000762939453,English 2,93.040000915527344,World Affairs,81.615001678466797,Biology 1,89.819999694824219,Physics 1,79.325000762939453,Chemistry 1,66.23499870300293
4240802,Algebra 1,68.724998474121094,Geometry,75.625,English 1,81.650001525878906,English 2,89.485000610351563,World Affairs,78.034999847412109,Biology 1,88.199996948242188,Physics 1,78.564998626708984,,
4240809,Algebra 1,54.110000610351563,Geometry,60,English 1,73.475002288818359,English 2,65.680002212524414,World Affairs,56.920000076293945,Biology 1,76.924999237060547,,,,
4240814,Algebra 1,74.359996795654297,Geometry,73.890003204345703,English 1,86.319999694824219,English 2,63.674999237060547,World Affairs,75.125,Biology 1,80.56500244140625,Physics 1,78.634998321533203,,
4240815,Algebra 1,91.025001525878906,,,English 1,91.774997711181641,English 2,85.924999237060547,World Affairs,94.354999542236328,Biology 1,90.520000457763672,Physics 1,92.274997711181641,Chemistry 1 Hon,82.670001983642578
4240817,Algebra 1,70.514999389648438,Geometry,78.314998626708984,English 1,80.494998931884766,English 2,79.389999389648438,World Affairs,74.484996795654297,Biology 1,75.509998321533203,Physics 1,73.619998931884766,Chemistry 1,72.260002136230469
4240818,Algebra 1,74.420001983642578,Geometry,76.139999389648438,English 1,87.400001525878906,English 2,90.474998474121094,World Affairs,80.055000305175781,Biology 1,77.550003051757813,Physics 1,87.130001068115234,Chemistry 1,79.064998626708984
4240818,Algebra 1,74.420001983642578,Geometry (2 hr),93.910003662109375,English 1,87.400001525878906,English 2,90.474998474121094,World Affairs,80.055000305175781,Biology 1,77.550003051757813,Physics 1,87.130001068115234,Chemistry 1,79.064998626708984
4240821,Algebra 1,84.080001831054688,Geometry,92.455001831054688,English 1,87.534999847412109,English 2,91.509998321533203,World Affairs,83.735000610351563,Biology 1,97.169998168945313,Physics 1,93.610000610351563,,
